Plant_ID,Date,Temperature (°C),Humidity (%),TDS Value (ppm),pH Level,Growth Days
41,21-08-2023,30.2,77,421,6.4,19
41,22-08-2023,30.5,53,762,6.3,20
41,23-08-2023,30.8,53,548,6.1,21
41,24-08-2023,31.3,63,517,6.2,22
41,25-08-2023,31.4,51,412,6.5,23
41,26-08-2023,31.4,70,769,6.7,24
41,27-08-2023,30.1,64,437,6.7,25
41,28-08-2023,29.4,65,677,6.4,26
41,29-08-2023,28.7,72,575,6.6,27
41,30-08-2023,29.1,77,586,6.4,28
41,31-08-2023,29.2,69,533,6.6,29
41,01-09-2023,31.7,53,402,6.5,30
41,02-09-2023,31.7,59,647,6.7,31
41,03-09-2023,31.7,61,558,6.6,32
41,04-09-2023,31.7,52,472,6,33
41,05-09-2023,32,51,456,6,34
41,06-09-2023,32.1,77,641,6.2,35
41,07-09-2023,31.5,75,583,6.7,36
41,08-09-2023,29.8,79,548,6.1,37
41,09-09-2023,20.1,63,402,6.1,38
41,10-09-2023,31.1,78,488,6.6,39
41,11-09-2023,31.2,74,443,6.5,40
41,12-09-2023,31.2,51,716,6.7,41
41,13-09-2023,30.4,64,551,6.1,42
41,14-09-2023,29.1,53,496,6.7,43
41,15-09-2023,30.6,67,650,6.1,44
41,16-09-2023,31.5,69,623,6.5,45
42,03-08-2023,33.4,52,661,6.2,1
42,04-08-2023,33.5,62,767,6.6,2
42,05-08-2023,33.4,73,669,6.6,3
42,06-08-2023,33.4,54,692,6.4,4
42,07-08-2023,33.4,53,586,6.7,5
42,08-08-2023,32.3,54,473,6.2,6
42,09-08-2023,32.3,61,605,6.5,7
42,10-08-2023,22.7,73,662,6.4,8
42,11-08-2023,31.9,75,638,6.3,9
42,12-08-2023,30.2,62,751,6.5,10
42,13-08-2023,30.1,66,507,6.2,11
42,14-08-2023,30.1,58,594,6.2,12
42,15-08-2023,30.1,73,600,6.7,13
42,16-08-2023,29.8,72,430,6.2,14
42,17-08-2023,29.6,58,422,6.3,15
42,18-08-2023,30.9,55,714,6.4,16
42,19-08-2023,30.8,50,700,6.7,17
42,20-08-2023,30.9,60,542,6.4,18
42,21-08-2023,30.2,79,412,6.1,19
42,22-08-2023,30.5,64,472,6.5,20
42,23-08-2023,30.8,61,448,6.8,21
42,24-08-2023,31.3,80,595,6.4,22
42,25-08-2023,31.4,75,506,6.3,23
42,26-08-2023,31.4,65,674,6.7,24
42,27-08-2023,30.1,64,545,6.2,25
42,28-08-2023,29.4,60,710,6.2,26
42,29-08-2023,28.7,70,767,6.1,27
42,30-08-2023,29.1,79,673,6.5,28
42,31-08-2023,29.2,67,649,6.4,29
42,01-09-2023,31.7,51,490,6.7,30
42,02-09-2023,31.7,73,683,6.3,31
42,03-09-2023,31.7,61,448,6.7,32
42,04-09-2023,31.7,57,632,6.8,33
42,05-09-2023,32,52,497,6.3,34
42,06-09-2023,32.1,69,576,6.5,35
42,07-09-2023,31.5,58,634,6.6,36
42,08-09-2023,29.8,71,517,6.3,37
42,09-09-2023,20.1,73,424,6.6,38
42,10-09-2023,31.1,62,687,6.1,39
42,11-09-2023,31.2,54,720,6.2,40
42,12-09-2023,31.2,50,554,6.3,41
42,13-09-2023,30.4,62,506,6.5,42
42,14-09-2023,29.1,63,703,6.4,43
42,15-09-2023,30.6,51,593,6,44
42,16-09-2023,31.5,56,648,6.7,45
43,03-08-2023,33.4,76,468,6.7,1
43,04-08-2023,33.5,71,584,6.7,2
43,05-08-2023,33.4,61,730,6.1,3
43,06-08-2023,33.4,52,423,6.4,4
43,07-08-2023,33.4,51,473,6.3,5
43,08-08-2023,32.3,80,654,6.3,6
43,09-08-2023,32.3,55,532,6.5,7
43,10-08-2023,22.7,55,769,6.2,8
43,11-08-2023,31.9,58,731,6.3,9
43,12-08-2023,30.2,56,765,6.1,10
43,13-08-2023,30.1,68,579,6.2,11
43,14-08-2023,30.1,52,466,6.3,12
43,15-08-2023,30.1,56,408,6.4,13
43,16-08-2023,29.8,68,547,6.3,14
43,17-08-2023,29.6,53,587,6.3,15
43,18-08-2023,30.9,76,771,6.1,16
43,19-08-2023,30.8,75,432,6.4,17
43,20-08-2023,30.9,80,688,6.7,18
43,21-08-2023,30.2,52,683,6.1,19
43,22-08-2023,30.5,60,749,6.2,20
43,23-08-2023,30.8,72,447,6.7,21
43,24-08-2023,31.3,62,625,6.2,22
43,25-08-2023,31.4,73,441,6.4,23
43,26-08-2023,31.4,53,723,6.6,24
43,27-08-2023,30.1,75,751,6.4,25
43,28-08-2023,29.4,77,780,6.7,26
43,29-08-2023,28.7,77,506,6.3,27
43,30-08-2023,29.1,71,793,6.7,28
43,31-08-2023,29.2,62,638,6.3,29
43,01-09-2023,31.7,51,753,6.3,30
43,02-09-2023,31.7,58,538,6.6,31
43,03-09-2023,31.7,68,476,6.6,32
43,04-09-2023,31.7,59,458,6.5,33
43,05-09-2023,32,73,793,6.5,34
43,06-09-2023,32.1,73,661,6.7,35
43,07-09-2023,31.5,50,666,6,36
43,08-09-2023,29.8,50,753,6.1,37
43,09-09-2023,20.1,51,752,6.7,38
43,10-09-2023,31.1,55,403,6.4,39
43,11-09-2023,31.2,80,720,6.7,40
43,12-09-2023,31.2,65,629,6.2,41
43,13-09-2023,30.4,51,684,6.5,42
43,14-09-2023,29.1,77,496,6.2,43
43,15-09-2023,30.6,53,450,6.5,44
43,16-09-2023,31.5,56,750,6.4,45
44,03-08-2023,33.4,73,701,6.6,1
44,04-08-2023,33.5,59,601,6.5,2
44,05-08-2023,33.4,74,510,6.4,3
44,06-08-2023,33.4,51,681,6.5,4
44,07-08-2023,33.4,59,768,6.8,5
44,08-08-2023,32.3,72,634,6,6
44,09-08-2023,32.3,53,401,6.7,7
44,10-08-2023,22.7,62,721,6.1,8
44,11-08-2023,31.9,71,609,6.4,9
44,12-08-2023,30.2,58,576,6.4,10
44,13-08-2023,30.1,61,799,6.1,11
44,14-08-2023,30.1,58,580,6,12
44,15-08-2023,30.1,58,765,6.5,13
44,16-08-2023,29.8,77,688,6.2,14
44,17-08-2023,29.6,68,453,6.1,15
44,18-08-2023,30.9,53,426,6.4,16
44,19-08-2023,30.8,54,527,6.3,17
44,20-08-2023,30.9,73,445,6.1,18
44,21-08-2023,30.2,80,715,6.3,19
44,22-08-2023,30.5,69,791,6.1,20
44,23-08-2023,30.8,57,703,6.4,21
44,24-08-2023,31.3,53,485,6.5,22
44,25-08-2023,31.4,74,693,6.7,23
44,26-08-2023,31.4,56,457,6,24
44,27-08-2023,30.1,61,507,6.5,25
44,28-08-2023,29.4,70,556,6.2,26
44,29-08-2023,28.7,65,728,6.6,27
44,30-08-2023,29.1,60,548,6.8,28
44,31-08-2023,29.2,53,779,6.7,29
44,01-09-2023,31.7,59,751,6.4,30
44,02-09-2023,31.7,63,620,6.7,31
44,03-09-2023,31.7,60,713,6.7,32
44,04-09-2023,31.7,72,786,6,33
44,05-09-2023,32,74,415,6.7,34
44,06-09-2023,32.1,73,470,6.5,35
44,07-09-2023,31.5,63,697,6.7,36
44,08-09-2023,29.8,74,780,6.3,37
44,09-09-2023,20.1,56,764,6.4,38
44,10-09-2023,31.1,53,474,6.1,39
44,11-09-2023,31.2,58,518,6.6,40
44,12-09-2023,31.2,64,450,6.8,41
44,13-09-2023,30.4,52,733,6.3,42
44,14-09-2023,29.1,69,535,6.3,43
44,15-09-2023,30.6,65,673,6.2,44
44,16-09-2023,31.5,69,791,6.5,45
45,03-08-2023,33.4,69,635,6.2,1
45,04-08-2023,33.5,63,648,6.5,2
45,05-08-2023,33.4,70,595,6.2,3
45,06-08-2023,33.4,79,512,6.4,4
45,07-08-2023,33.4,51,727,6.5,5
45,08-08-2023,32.3,69,629,6.5,6
45,09-08-2023,32.3,59,410,6.2,7
45,10-08-2023,22.7,51,540,6.8,8
45,11-08-2023,31.9,68,564,6.7,9
45,12-08-2023,30.2,71,701,6.6,10
45,13-08-2023,30.1,59,515,6.3,11
45,14-08-2023,30.1,50,597,6.3,12
45,15-08-2023,30.1,58,553,6.5,13
45,16-08-2023,29.8,66,733,6.4,14
45,17-08-2023,29.6,58,475,6.3,15
45,18-08-2023,30.9,58,697,6.2,16
45,19-08-2023,30.8,50,705,6.2,17
45,20-08-2023,30.9,73,675,6.5,18
45,21-08-2023,30.2,69,774,6.1,19
45,22-08-2023,30.5,54,477,6.2,20
45,23-08-2023,30.8,70,769,6.7,21
45,24-08-2023,31.3,62,545,6.4,22
45,25-08-2023,31.4,77,463,6.3,23
45,26-08-2023,31.4,69,663,6.6,24
45,27-08-2023,30.1,64,587,6.5,25
45,28-08-2023,29.4,69,532,6.2,26
45,29-08-2023,28.7,63,517,6.3,27
45,30-08-2023,29.1,50,432,6.2,28
45,31-08-2023,29.2,80,733,6.2,29
45,01-09-2023,31.7,65,538,6.6,30
45,02-09-2023,31.7,64,751,6.3,31
45,03-09-2023,31.7,71,539,6.6,32
45,04-09-2023,31.7,65,503,6.7,33
45,05-09-2023,32,77,426,6.5,34
45,06-09-2023,32.1,70,776,6.7,35
45,07-09-2023,31.5,62,550,6.5,36
45,08-09-2023,29.8,54,665,6.1,37
45,09-09-2023,20.1,77,681,6.2,38
45,10-09-2023,31.1,64,578,6,39
45,11-09-2023,31.2,50,605,6,40
45,12-09-2023,31.2,51,571,6.3,41
45,13-09-2023,30.4,51,470,6.6,42
45,14-09-2023,29.1,73,704,6.6,43
45,15-09-2023,30.6,67,438,6.1,44
45,16-09-2023,31.5,62,498,6.8,45
46,03-08-2023,33.4,66,794,6.4,1
46,04-08-2023,33.5,63,582,6.8,2
46,05-08-2023,33.4,51,439,6.7,3
46,06-08-2023,33.4,51,472,6.8,4
46,07-08-2023,33.4,66,505,6.6,5
46,08-08-2023,32.3,69,681,6.3,6
46,09-08-2023,32.3,53,710,6.5,7
46,10-08-2023,22.7,80,421,6.5,8
46,11-08-2023,31.9,77,752,6.3,9
46,12-08-2023,30.2,73,572,6,10
46,13-08-2023,30.1,51,634,6.7,11
46,14-08-2023,30.1,61,571,6.6,12
46,15-08-2023,30.1,72,408,6.2,13
46,16-08-2023,29.8,53,753,6.2,14
46,17-08-2023,29.6,78,469,6.6,15
46,18-08-2023,30.9,56,448,6.3,16
46,19-08-2023,30.8,58,580,6.1,17
46,20-08-2023,30.9,72,531,6.1,18
46,21-08-2023,30.2,70,534,6.4,19
46,22-08-2023,30.5,65,425,6.2,20
46,23-08-2023,30.8,57,534,6.5,21
46,24-08-2023,31.3,80,562,6.4,22
46,25-08-2023,31.4,76,422,6.3,23
46,26-08-2023,31.4,51,679,6.3,24
46,27-08-2023,30.1,58,534,6.8,25
46,28-08-2023,29.4,71,765,6.1,26
46,29-08-2023,28.7,58,404,6.2,27
46,30-08-2023,29.1,70,720,6.2,28
46,31-08-2023,29.2,71,596,6.7,29
46,01-09-2023,31.7,55,472,6.6,30
46,02-09-2023,31.7,79,569,6.3,31
46,03-09-2023,31.7,80,507,6.5,32
46,04-09-2023,31.7,57,504,6,33
46,05-09-2023,32,73,650,6.3,34
46,06-09-2023,32.1,59,486,6.6,35
46,07-09-2023,31.5,74,525,6.8,36
46,08-09-2023,29.8,65,631,6.5,37
46,09-09-2023,20.1,80,501,6,38
46,10-09-2023,31.1,52,630,6.8,39
46,11-09-2023,31.2,56,638,6.6,40
46,12-09-2023,31.2,80,795,6.3,41
46,13-09-2023,30.4,77,417,6.7,42
46,14-09-2023,29.1,76,645,6.3,43
46,15-09-2023,30.6,63,550,6.4,44
46,16-09-2023,31.5,58,739,6.3,45
47,03-08-2023,33.4,51,578,6.3,1
47,04-08-2023,33.5,78,486,6,2
47,05-08-2023,33.4,78,695,6.7,3
47,06-08-2023,33.4,70,522,6.2,4
47,07-08-2023,33.4,76,745,6.1,5
47,08-08-2023,32.3,76,564,6.2,6
47,09-08-2023,32.3,80,491,6.5,7
47,10-08-2023,22.7,67,571,6.3,8
47,11-08-2023,31.9,79,473,6.3,9
47,12-08-2023,30.2,52,539,6.3,10
47,13-08-2023,30.1,60,421,6.5,11
47,14-08-2023,30.1,63,611,6.6,12
47,15-08-2023,30.1,64,766,6,13
47,16-08-2023,29.8,62,656,6.7,14
47,17-08-2023,29.6,68,586,6.7,15
47,18-08-2023,30.9,57,779,6.4,16
47,19-08-2023,30.8,75,711,6.2,17
47,20-08-2023,30.9,70,651,6,18
47,21-08-2023,30.2,56,656,6.3,19
47,22-08-2023,30.5,54,758,6.5,20
47,23-08-2023,30.8,72,784,6.7,21
47,24-08-2023,31.3,56,736,6.1,22
47,25-08-2023,31.4,69,593,6.6,23
47,26-08-2023,31.4,50,429,6.7,24
47,27-08-2023,30.1,75,461,6.5,25
47,28-08-2023,29.4,51,647,6.6,26
47,29-08-2023,28.7,66,779,6.2,27
47,30-08-2023,29.1,60,404,6.7,28
47,31-08-2023,29.2,57,412,6.2,29
47,01-09-2023,31.7,66,676,6.5,30
47,02-09-2023,31.7,60,643,6.1,31
47,03-09-2023,31.7,75,409,6.2,32
47,04-09-2023,31.7,59,516,6.2,33
47,05-09-2023,32,61,613,6.2,34
47,06-09-2023,32.1,79,411,6.2,35
47,07-09-2023,31.5,80,653,6,36
47,08-09-2023,29.8,73,722,6.5,37
47,09-09-2023,20.1,79,795,6.4,38
47,10-09-2023,31.1,57,716,6.2,39
47,11-09-2023,31.2,72,725,6.5,40
47,12-09-2023,31.2,77,559,6.7,41
47,13-09-2023,30.4,61,650,6.1,42
47,14-09-2023,29.1,65,462,6,43
47,15-09-2023,30.6,56,724,6.4,44
47,16-09-2023,31.5,70,706,6.5,45
48,03-08-2023,33.4,57,452,6.1,1
48,04-08-2023,33.5,65,507,6.6,2
48,05-08-2023,33.4,70,510,6.7,3
48,06-08-2023,33.4,70,571,6,4
48,07-08-2023,33.4,63,723,6.4,5
48,08-08-2023,32.3,66,754,6.1,6
48,09-08-2023,32.3,79,756,6.5,7
48,10-08-2023,22.7,60,571,6.7,8
48,11-08-2023,31.9,80,523,6,9
48,12-08-2023,30.2,61,784,6.2,10
48,13-08-2023,30.1,52,597,6.3,11
48,14-08-2023,30.1,70,489,6,12
48,15-08-2023,30.1,52,761,6.4,13
48,16-08-2023,29.8,78,604,6.1,14
48,17-08-2023,29.6,55,700,6.7,15
48,18-08-2023,30.9,74,728,6.5,16
48,19-08-2023,30.8,62,584,6.7,17
48,20-08-2023,30.9,71,481,6.2,18
48,21-08-2023,30.2,55,648,6.4,19
48,22-08-2023,30.5,61,564,6.6,20
48,23-08-2023,30.8,72,406,6.5,21
48,24-08-2023,31.3,53,684,6.5,22
48,25-08-2023,31.4,60,512,6.4,23
48,26-08-2023,31.4,56,538,6.4,24
48,27-08-2023,30.1,59,682,6.3,25
48,28-08-2023,29.4,68,490,6.6,26
48,29-08-2023,28.7,63,567,6,27
48,30-08-2023,29.1,58,416,6.4,28
48,31-08-2023,29.2,60,569,6.7,29
48,01-09-2023,31.7,72,578,6.4,30
48,02-09-2023,31.7,65,710,6.4,31
48,03-09-2023,31.7,77,473,6.8,32
48,04-09-2023,31.7,59,674,6.5,33
48,05-09-2023,32,61,538,6.4,34
48,06-09-2023,32.1,71,556,6.1,35
48,07-09-2023,31.5,61,577,6.1,36
48,08-09-2023,29.8,60,760,6.2,37
48,09-09-2023,20.1,69,529,6.3,38
48,10-09-2023,31.1,74,455,6.3,39
48,11-09-2023,31.2,70,520,6.2,40
48,12-09-2023,31.2,63,664,6.1,41
48,13-09-2023,30.4,54,626,6.7,42
48,14-09-2023,29.1,54,605,6.5,43
48,15-09-2023,30.6,78,557,6.6,44
48,16-09-2023,31.6,69,539,6.6,45
48,17-09-2023,29.4,55,554,6.6,46
48,18-09-2023,31.5,51,527,6.2,47
49,03-08-2023,33.4,70,621,6.7,1
49,04-08-2023,33.5,80,570,6.8,2
49,05-08-2023,33.4,60,412,6.2,3
49,06-08-2023,33.4,65,664,6.4,4
49,07-08-2023,33.4,60,519,6.8,5
49,08-08-2023,32.3,53,793,6.4,6
49,09-08-2023,32.3,53,674,6.7,7
49,10-08-2023,22.7,72,676,6.7,8
49,11-08-2023,31.9,77,586,6.4,9
49,12-08-2023,30.2,71,608,6.7,10
49,13-08-2023,30.1,60,604,6.2,11
49,14-08-2023,30.1,68,488,6.3,12
49,15-08-2023,30.1,73,718,6.1,13
49,16-08-2023,29.8,66,659,6.4,14
49,17-08-2023,29.6,51,764,6.7,15
49,18-08-2023,30.9,55,446,6.2,16
49,19-08-2023,30.8,80,778,6.7,17
49,20-08-2023,30.9,62,456,6.6,18
49,21-08-2023,30.2,60,699,6,19
49,22-08-2023,30.5,58,594,6.6,20
49,23-08-2023,30.8,50,453,6.2,21
49,24-08-2023,31.3,80,588,6,22
49,25-08-2023,31.4,62,603,6.1,23
49,26-08-2023,31.4,60,773,6.3,24
49,27-08-2023,30.1,78,586,6.3,25
49,28-08-2023,29.4,62,711,6.4,26
49,29-08-2023,28.7,50,583,6.7,27
49,30-08-2023,29.1,60,685,6.3,28
49,31-08-2023,29.2,56,621,6.7,29
49,01-09-2023,31.7,53,432,6.2,30
49,02-09-2023,31.7,65,534,6.6,31
49,03-09-2023,31.7,68,566,6.4,32
49,04-09-2023,31.7,61,518,6.6,33
49,05-09-2023,32,65,548,6.6,34
49,06-09-2023,32.1,53,651,6,35
49,07-09-2023,31.5,51,589,6.5,36
49,08-09-2023,29.8,71,638,6.7,37
49,09-09-2023,20.1,57,781,6.2,38
49,10-09-2023,31.1,77,714,6,39
49,11-09-2023,31.2,70,758,6.6,40
49,12-09-2023,31.2,57,757,6.3,41
49,13-09-2023,30.4,50,492,6.6,42
49,14-09-2023,29.1,79,417,6.8,43
49,15-09-2023,30.6,57,529,6.1,44
49,16-09-2023,31.5,54,767,6.1,45
50,03-08-2023,33.4,56,781,6.3,1
50,04-08-2023,33.5,78,550,6.1,2
50,05-08-2023,33.4,76,459,6,3
50,06-08-2023,33.4,61,578,6.1,4
50,07-08-2023,33.4,60,533,6.3,5
50,08-08-2023,32.3,72,470,6.4,6
50,09-08-2023,32.3,75,643,6.1,7
50,10-08-2023,22.7,65,730,6.2,8
50,11-08-2023,31.9,69,440,6.3,9
50,12-08-2023,30.2,62,729,6.5,10
50,13-08-2023,30.1,77,798,6.7,11
50,14-08-2023,30.1,72,400,6.8,12
50,15-08-2023,30.1,69,741,6.1,13
50,16-08-2023,29.8,50,480,6.7,14
50,17-08-2023,29.6,66,555,6.5,15
50,18-08-2023,30.9,76,434,6.3,16
50,19-08-2023,30.8,61,635,6.6,17
50,20-08-2023,30.9,54,568,6.4,18
50,21-08-2023,30.2,78,776,6.6,19
50,22-08-2023,30.5,71,423,6.3,20
50,23-08-2023,30.8,59,797,6.5,21
50,24-08-2023,31.3,73,725,6.6,22
50,25-08-2023,31.4,76,605,6.1,23
50,26-08-2023,31.4,58,447,6.3,24
50,27-08-2023,30.1,63,702,6.2,25
50,28-08-2023,29.4,73,740,6.5,26
50,29-08-2023,28.7,50,791,6.8,27
50,30-08-2023,29.1,79,594,6.4,28
50,31-08-2023,29.2,72,455,6.2,29
50,01-09-2023,31.7,61,565,6.6,30
50,02-09-2023,31.7,50,626,6.6,31
50,03-09-2023,31.7,54,450,6,32
50,04-09-2023,31.7,52,516,6.1,33
50,05-09-2023,32,56,794,6.1,34
50,06-09-2023,32.1,77,577,6.2,35
50,07-09-2023,31.5,63,798,6.2,36
50,08-09-2023,29.8,56,747,6.4,37
50,09-09-2023,20.1,76,415,6.5,38
50,10-09-2023,31.1,51,462,6.1,39
50,11-09-2023,31.2,80,566,6.2,40
50,12-09-2023,31.2,54,690,6.3,41
50,13-09-2023,30.4,67,798,6.7,42
50,14-09-2023,29.1,51,731,6.2,43
50,15-09-2023,30.6,57,724,6.2,44
50,16-09-2023,31.5,65,518,6.7,45
51,03-08-2023,33.4,72,524,6.6,1
51,04-08-2023,33.5,68,571,6.7,2
51,05-08-2023,33.4,59,705,6,3
51,06-08-2023,33.4,59,619,6.4,4
51,07-08-2023,33.4,68,594,6.2,5
51,08-08-2023,32.3,56,627,6.3,6
51,09-08-2023,32.3,65,543,6.3,7
51,10-08-2023,22.7,68,683,6.3,8
51,11-08-2023,31.9,57,490,6.1,9
51,12-08-2023,30.2,80,497,6.4,10
51,13-08-2023,30.1,76,739,6.6,11
51,14-08-2023,30.1,78,759,6.2,12
51,15-08-2023,30.1,76,442,6.1,13
51,16-08-2023,29.8,56,691,6.3,14
51,17-08-2023,29.6,77,776,6.6,15
51,18-08-2023,30.9,62,696,6.2,16
51,19-08-2023,30.8,61,646,6.6,17
51,20-08-2023,30.9,66,717,6.5,18
51,21-08-2023,30.2,53,542,6.6,19
51,22-08-2023,30.5,54,782,6.6,20
51,23-08-2023,30.8,55,714,6,21
51,24-08-2023,31.3,63,505,6.6,22
51,25-08-2023,31.4,59,673,6.3,23
51,26-08-2023,31.4,75,727,6.1,24
51,27-08-2023,30.1,65,762,6.6,25
51,28-08-2023,29.4,66,668,6,26
51,29-08-2023,28.7,62,781,6.6,27
51,30-08-2023,29.1,58,674,6.7,28
51,31-08-2023,29.2,66,418,6.4,29
51,01-09-2023,31.7,58,762,6.5,30
51,02-09-2023,31.7,58,432,6.4,31
51,03-09-2023,31.7,62,633,6.7,32
51,04-09-2023,31.7,69,750,6.3,33
51,05-09-2023,32,50,785,6.6,34
51,06-09-2023,32.1,54,421,6.6,35
51,07-09-2023,31.5,72,577,6.6,36
51,08-09-2023,29.8,51,518,6.7,37
51,09-09-2023,20.1,54,457,6.4,38
51,10-09-2023,31.1,68,535,6.6,39
51,11-09-2023,31.2,71,571,6.5,40
51,12-09-2023,31.2,50,433,6.2,41
51,13-09-2023,30.4,54,579,6.2,42
51,14-09-2023,29.1,55,482,6.5,43
51,15-09-2023,30.6,69,740,6.4,44
51,16-09-2023,31.5,72,575,6.2,45
52,03-08-2023,18.6,53,547,6.6,1
52,04-08-2023,22.9,62,783,6.4,2
52,05-08-2023,24.4,67,710,6,3
52,06-08-2023,18.7,74,556,6.1,4
52,07-08-2023,24.3,77,775,6.2,5
52,08-08-2023,18.6,73,481,6.5,6
52,09-08-2023,22.4,68,452,6.4,7
52,10-08-2023,23.4,78,711,6.7,8
52,11-08-2023,19.1,66,730,6.3,9
52,12-08-2023,21.9,65,431,6.4,10
52,13-08-2023,21.2,51,520,6.4,11
52,14-08-2023,24.9,70,797,6,12
52,15-08-2023,19.1,55,441,6.1,13
52,16-08-2023,18.4,78,710,6.3,14
52,17-08-2023,22.5,80,408,6.1,15
52,18-08-2023,18.3,70,510,6.6,16
52,19-08-2023,21,72,754,6.8,17
52,20-08-2023,18.7,68,529,6.4,18
52,21-08-2023,23.5,67,506,6.4,19
52,22-08-2023,18.4,66,747,6.7,20
52,23-08-2023,20.8,73,662,6.4,21
52,24-08-2023,22.6,74,523,6.4,22
52,25-08-2023,22.7,62,666,6.5,23
52,26-08-2023,23.4,52,672,6,24
52,27-08-2023,19.3,69,652,6.7,25
52,28-08-2023,23.6,55,576,6.6,26
52,29-08-2023,19.2,51,692,6.6,27
52,30-08-2023,21.5,63,585,6.6,28
52,31-08-2023,24.5,50,527,6.3,29
52,01-09-2023,23.7,59,746,6.5,30
52,02-09-2023,18.1,75,535,6.3,31
52,03-09-2023,18,54,736,6.4,32
52,04-09-2023,21,67,619,6.4,33
52,05-09-2023,19.7,57,762,6.4,34
52,06-09-2023,23.3,51,495,6.1,35
52,07-09-2023,20.1,66,462,6.2,36
52,08-09-2023,21.4,55,703,6.2,37
52,09-09-2023,19.3,52,632,6.7,38
52,10-09-2023,18.6,73,739,6.6,39
52,11-09-2023,22.6,71,626,6.6,40
52,12-09-2023,21.5,76,796,6.8,41
52,13-09-2023,21.2,63,779,6.5,42
52,14-09-2023,23,63,653,6.2,43
52,15-09-2023,19.2,65,560,6.1,44
52,16-09-2023,23.6,77,728,6.6,45
53,03-08-2023,20,79,551,6.3,1
53,04-08-2023,19.1,80,702,6.7,2
53,05-08-2023,20,69,632,6.3,3
53,06-08-2023,18.2,70,561,6.4,4
53,07-08-2023,18.4,57,767,6,5
53,08-08-2023,22.1,61,552,6.3,6
53,09-08-2023,21.6,50,670,6.6,7
53,10-08-2023,23,63,440,6.1,8
53,11-08-2023,22.1,62,432,6.3,9
53,12-08-2023,18.3,60,493,6.6,10
53,13-08-2023,19.4,57,583,6.3,11
53,14-08-2023,24.4,72,527,6.4,12
53,15-08-2023,22.3,60,745,6.4,13
53,16-08-2023,20,52,483,6.7,14
53,17-08-2023,22,77,646,6.7,15
53,18-08-2023,24.7,71,622,6.2,16
53,19-08-2023,20.5,67,445,6.2,17
53,20-08-2023,20.3,72,660,6.8,18
53,21-08-2023,23.8,65,455,6.8,19
53,22-08-2023,18.8,70,731,6.3,20
53,23-08-2023,20.8,50,697,6.7,21
53,24-08-2023,24.4,73,405,6.8,22
53,25-08-2023,24.8,66,514,6.7,23
53,26-08-2023,19.1,59,502,6.6,24
53,27-08-2023,22.3,79,445,6.8,25
53,28-08-2023,23.8,55,522,6.5,26
53,29-08-2023,23.5,54,595,6.3,27
53,30-08-2023,22.4,54,466,6.2,28
53,31-08-2023,19.1,50,715,6.1,29
53,01-09-2023,23.5,75,494,6.7,30
53,02-09-2023,24.7,53,534,6.2,31
53,03-09-2023,23.8,50,565,6.2,32
53,04-09-2023,23,70,484,6.2,33
53,05-09-2023,23.9,79,785,6.4,34
53,06-09-2023,20.1,79,573,6.7,35
53,07-09-2023,24.7,60,571,6,36
53,08-09-2023,20.1,71,512,6.5,37
53,09-09-2023,18.7,52,669,6.7,38
53,10-09-2023,20.9,53,587,6.4,39
53,11-09-2023,24.6,51,413,6.5,40
53,12-09-2023,23.7,59,714,6.2,41
53,13-09-2023,20.4,56,787,6.1,42
53,14-09-2023,24.6,76,625,6.1,43
53,15-09-2023,24.5,75,519,6.2,44
53,16-09-2023,19.3,78,687,6.1,45
54,03-08-2023,23.7,65,564,6.6,1
54,04-08-2023,19.2,58,766,6.4,2
54,05-08-2023,21.2,78,580,6.4,3
54,06-08-2023,18,58,717,6,4
54,07-08-2023,24.9,50,645,6.6,5
54,08-08-2023,19.4,74,527,6,6
54,09-08-2023,21,53,478,6.5,7
54,10-08-2023,20.8,62,503,6.1,8
54,11-08-2023,18.4,60,622,6.8,9
54,12-08-2023,24.2,66,416,6.6,10
54,13-08-2023,21.4,54,780,6.6,11
54,14-08-2023,19.8,66,465,6.4,12
54,15-08-2023,24.3,64,728,6.8,13
54,16-08-2023,22.4,61,525,6.7,14
54,17-08-2023,19.4,75,452,6,15
54,18-08-2023,24.2,74,728,6.1,16
54,19-08-2023,20.5,69,710,6.8,17
54,20-08-2023,22.5,60,401,6.5,18
54,21-08-2023,18.1,57,690,6.5,19
54,22-08-2023,18.2,54,550,6.1,20
54,23-08-2023,21.4,57,679,6.1,21
54,24-08-2023,19.2,80,568,6,22
54,25-08-2023,19.7,54,705,6.5,23
54,26-08-2023,21.7,66,604,6.2,24
54,27-08-2023,19.6,75,651,6.7,25
54,28-08-2023,24.4,54,551,6.5,26
54,29-08-2023,19,59,677,6.5,27
54,30-08-2023,24.6,65,776,6.5,28
54,31-08-2023,18.5,67,786,6.7,29
54,01-09-2023,19.4,50,555,6.5,30
54,02-09-2023,20.8,53,574,6,31
54,03-09-2023,24.3,61,557,6.5,32
54,04-09-2023,19.4,77,486,6.3,33
54,05-09-2023,23.9,57,724,6.3,34
54,06-09-2023,21.7,64,679,6.4,35
54,07-09-2023,18.8,80,575,6.8,36
54,08-09-2023,21.3,57,442,6.3,37
54,09-09-2023,20.2,68,588,6.5,38
54,10-09-2023,21.9,75,745,6.1,39
54,11-09-2023,23.7,51,636,6.7,40
54,12-09-2023,19.5,55,414,6.3,41
54,13-09-2023,18.6,57,443,6.3,42
54,14-09-2023,21.8,58,792,6.4,43
